Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,average_rooms,average_bedrooms,Rounded_Distance_To_Coast,Rounded_Distance_To_LA,Rounded_Distance_To_SanDiego,Rounded_Distance_To_SanFrancisco,Rounded_Distance_To_SanJose
156500,3.0043,18,3453,666,1958,601,37.74,-120.95,61501.87345,476990.944,656011.7951,94534.94351,130277.7397,INLAND,Stanislaus,5.75,1.11,60,475,655,130,95
203700,4.5096,36,4682,899,2143,832,37.03,-122.08,8644.809961,479619.2248,656677.9127,37791.1965,88354.16383,NEAR OCEAN,Santa Cruz,5.63,1.08,10,480,655,90,40
179500,4.3864,18,391,71,247,71,37.72,-120.93,64223.57458,474175.6975,653190.0062,95079.10889,132135.3425,INLAND,Stanislaus,5.51,1,65,475,655,130,95
91900,2.3023,37,1956,402,1265,397,37.74,-120.93,62950.32485,476073.679,655062.3518,96089.61386,132035.2017,INLAND,Stanislaus,4.93,1.01,65,475,655,130,95
373400,5.5919,17,4154,739,2149,693,37.08,-122,17619.20228,478230.6244,655729.0713,29946.06303,86052.43157,NEAR OCEAN,Santa Cruz,5.99,1.07,20,480,655,85,30
197500,3.3036,52,349,59,121,40,37.7,-121.04,58144.3064,477430.5038,656619.3745,85457.03619,122620.3092,INLAND,Stanislaus,8.72,1.48,60,475,655,125,85
145700,3.6838,13,2095,391,860,331,38.03,-120.28,109093.8814,478665.9633,654983.5756,161591.7001,190884.606,INLAND,Tuolumne,6.33,1.18,110,480,655,190,160
121900,3.6875,16,893,164,548,155,37.79,-120.83,67780.7906,476368.8471,655097.3006,106458.6555,140735.7911,INLAND,Stanislaus,5.76,1.06,70,475,655,140,105
156300,2.2024,20,570,112,304,108,37.76,-120.9,63973.25154,476613.8559,655523.9965,99460.3292,134609.209,INLAND,Stanislaus,5.28,1.04,65,475,655,135,100
135600,2.48,20,3275,760,1538,705,37.69,-121.01,60840.28067,475072.4844,654234.9687,87292.18328,125338.8447,INLAND,Stanislaus,4.65,1.08,60,475,655,125,85
114500,3.996,25,3262,588,1834,578,37.68,-121.02,60949.89731,474608.5645,653793.2773,86009.7721,124558.6086,INLAND,Stanislaus,5.64,1.02,60,475,655,125,85
106400,3.5489,28,2875,560,1608,558,37.68,-121.02,60949.89731,474608.5645,653793.2773,86009.7721,124558.6086,INLAND,Stanislaus,5.15,1,60,475,655,125,85
234400,4.5,21,3250,610,1978,568,37.24,-121.81,34060.84272,478970.3321,657440.4698,12910.10885,80800.78879,<1H OCEAN,Santa Clara,5.72,1.07,35,480,655,80,15
92700,2.8565,12,3609,712,2650,742,37.73,-120.95,62146.45359,476043.5504,655076.8289,94015.90719,130323.5129,INLAND,Stanislaus,4.86,0.96,60,475,655,130,95
142200,3.2447,12,9148,1906,4656,1853,37.7,-121.01,60100.04519,476011.0592,655163.221,87795.29461,125252.5013,INLAND,Stanislaus,4.94,1.03,60,475,655,125,90
91400,1.6021,29,2508,591,1112,550,37.98,-120.37,101560.4412,476742.2599,653598.9505,152022.0369,182359.9415,INLAND,Tuolumne,4.56,1.07,100,475,655,180,150
88900,3.0917,32,964,198,623,201,37.76,-120.86,67007.08797,474817.5319,653653.0242,102577.8652,138124.8793,INLAND,Stanislaus,4.8,0.99,65,475,655,140,105
160900,3.0217,9,6333,1355,3265,1265,37.69,-121.04,58908.8568,476494.9113,655693.3728,84939.75539,122708.1458,INLAND,Stanislaus,5.01,1.07,60,475,655,125,85
195500,4.5332,5,9601,1639,4449,1575,37.69,-121.04,58908.8568,476494.9113,655693.3728,84939.75539,122708.1458,INLAND,Stanislaus,6.1,1.04,60,475,655,125,85
176700,3.25,19,1690,327,855,296,37.74,-120.91,64414.01616,475161.465,654116.5639,97651.37642,133792.6814,INLAND,Stanislaus,5.71,1.1,65,475,655,135,100
110400,2.6567,20,3204,625,2016,605,37.68,-121.03,60314.04571,475083.7053,654280.1645,85220.93833,123682.2756,INLAND,Stanislaus,5.3,1.03,60,475,655,125,85
110500,3.7857,27,1956,327,1004,307,37.68,-121.03,60314.04571,475083.7053,654280.1645,85220.93833,123682.2756,INLAND,Stanislaus,6.37,1.07,60,475,655,125,85
190900,3.9728,12,2010,422,784,407,37.05,-122.03,13602.90774,477874.9949,655170.0778,33983.53489,87958.6371,NEAR OCEAN,Santa Cruz,4.94,1.04,15,480,655,90,35
150100,4.6053,6,3655,598,1993,596,37.66,-121.06,60058.49942,474653.1331,653900.105,81870.2272,121281.929,INLAND,Stanislaus,6.13,1,60,475,655,120,80
96400,3.825,38,1545,279,662,266,37.77,-120.86,66464.65647,475775.6956,654596.2363,103088.8697,138107.5097,INLAND,Stanislaus,5.81,1.05,65,475,655,140,105
94700,2.3523,28,1208,232,535,232,37.77,-120.86,66464.65647,475775.6956,654596.2363,103088.8697,138107.5097,INLAND,Stanislaus,5.21,1,65,475,655,140,105
109400,1.7188,45,621,129,257,124,37.77,-120.86,66464.65647,475775.6956,654596.2363,103088.8697,138107.5097,INLAND,Stanislaus,5.01,1.04,65,475,655,140,105
147500,3.4079,18,3469,661,1452,628,37.69,-121,61495.66538,474600.8118,653750.6307,88080.02798,126215.8131,INLAND,Stanislaus,5.52,1.05,60,475,655,125,90
201300,4.1679,41,2422,502,915,366,37.05,-122.05,12078.14962,479172.5301,656406.1605,34655.54863,87261.86642,NEAR OCEAN,Santa Cruz,6.62,1.37,10,480,655,85,35
262700,6.0062,17,2123,341,1067,339,37.24,-121.78,34649.40499,477152.2845,655685.7293,14584.35277,82618.47059,<1H OCEAN,Santa Clara,6.26,1.01,35,475,655,85,15
398500,5.7415,37,1150,203,511,179,37.13,-121.93,21694.17133,477649.0521,655516.7326,23081.5966,84175.96315,<1H OCEAN,Santa Clara,6.42,1.13,20,480,655,85,25
291500,7.5218,23,4487,584,2024,580,37.23,-121.82,32811.49341,478771.0521,657194.6792,13390.6755,81034.14431,<1H OCEAN,Santa Clara,7.74,1.01,35,480,655,80,15
233100,4.9688,25,2349,394,1266,383,37.23,-121.82,32811.49341,478771.0521,657194.6792,13390.6755,81034.14431,<1H OCEAN,Santa Clara,6.13,1.03,35,480,655,80,15
397700,7.736,21,2387,357,913,341,37.11,-121.95,19994.66054,477355.4315,655102.2551,25574.6682,85184.39985,<1H OCEAN,Santa Cruz,7,1.05,20,475,655,85,25
217500,2.4191,3,1167,306,422,186,37.99,-120.35,103214.5709,477039.7572,653783.7242,154090.805,184230.7983,INLAND,Tuolumne,6.27,1.65,105,475,655,185,155
162800,4.1705,11,1658,301,913,298,37.66,-121.04,61266.38144,473692.6991,652918.8378,83457.59139,123031.585,INLAND,Stanislaus,5.56,1.01,60,475,655,125,85
92700,2.0272,18,5129,1171,3622,1128,37.68,-121.04,59684.33026,475560.0767,654767.9478,84433.94935,122805.987,INLAND,Stanislaus,4.55,1.04,60,475,655,125,85
81400,2.3783,28,1909,398,1140,380,37.68,-121.04,59684.33026,475560.0767,654767.9478,84433.94935,122805.987,INLAND,Stanislaus,5.02,1.05,60,475,655,125,85
81500,2.6343,14,2799,618,2294,596,37.73,-120.93,63580.41413,475124.3355,654125.9048,95579.22924,132080.6017,INLAND,Stanislaus,4.7,1.04,65,475,655,130,95
308100,5.1121,19,4113,767,2006,732,37.06,-122.01,15694.32666,477343.5362,654737.6595,32336.63726,87675.96695,NEAR OCEAN,Santa Cruz,5.62,1.05,15,475,655,90,30
170700,3.5,14,1944,330,822,314,38,-120.33,104883.1931,477346.6163,653975.5638,156159.5114,186105.5718,INLAND,Tuolumne,6.19,1.05,105,475,655,185,155
293300,5.2366,43,1529,311,570,250,37.16,-121.9,24643.29156,478122.5494,656162.701,19522.24207,82822.01266,<1H OCEAN,Santa Clara,6.12,1.24,25,480,655,85,20
175000,2.25,52,102,23,35,33,37.71,-121,60042.64614,476480.6876,655609.202,89088.1804,126053.8404,INLAND,Stanislaus,3.09,0.7,60,475,655,125,90
123200,2.5417,30,473,109,242,93,38.01,-120.37,101317.0629,479785.0089,656562.8968,153599.0104,182772.4179,INLAND,Tuolumne,5.09,1.17,100,480,655,185,155
220000,3.3482,30,1653,285,800,291,37.67,-121.09,57462.17455,477031.2052,656299.1619,80009.78534,118536.4482,INLAND,Stanislaus,5.68,0.98,55,475,655,120,80
104800,2.5781,47,1060,219,496,205,37.97,-120.38,100793.6152,476090.8029,653016.004,150730.5691,181364.4389,INLAND,Tuolumne,5.17,1.07,100,475,655,180,150
182400,6.9682,15,1232,180,408,196,37.68,-121,62239.25484,473661.9895,652822.1988,87592.77455,126311.4036,INLAND,Stanislaus,6.29,0.92,60,475,655,125,90
158100,4.9904,29,2911,445,1170,460,37.68,-121,62239.25484,473661.9895,652822.1988,87592.77455,126311.4036,INLAND,Stanislaus,6.33,0.97,60,475,655,125,90
217100,5.0958,18,2127,387,1547,402,37.22,-121.78,32505.99742,475530.3152,654015.6348,16275.6688,84236.12315,<1H OCEAN,Santa Clara,5.29,0.96,35,475,655,85,15
350000,4.7188,27,991,194,543,155,36.97,-122.13,3829.370304,478450.3548,655083.185,45745.38798,93278.02076,NEAR OCEAN,Santa Cruz,6.39,1.25,5,480,655,95,45
322000,5.6233,21,4650,733,2014,704,37.03,-122.03,12681.71954,476358.0907,653574.2897,36070.15091,90000.31666,NEAR OCEAN,Santa Cruz,6.61,1.04,15,475,655,90,35
139700,3.8203,11,2366,398,1046,387,38.02,-120.31,106510.8823,478682.7104,655167.1503,158749.9566,188130.0619,INLAND,Tuolumne,6.11,1.03,105,480,655,190,160
248600,5.7476,19,3725,543,1412,463,37.73,-120.97,60729.35278,476967.7905,656031.394,92459.78844,128566.4561,INLAND,Stanislaus,8.05,1.17,60,475,655,130,90
265200,4.5167,24,2409,464,1006,403,38.54,-122.62,43295.03937,634514.9727,813789.9928,148334.2089,86761.61205,<1H OCEAN,Napa,5.98,1.15,45,635,815,85,150
100100,4.174,22,3585,548,1757,577,39.1,-121.63,112981.9037,637427.3556,815775.8166,197546.3604,163128.7264,INLAND,Sutter,6.21,0.95,115,635,815,165,200
330900,6.6104,15,5645,830,2324,769,38.5,-122.71,34570.85033,636126.676,815302.0218,147995.7893,84330.034,<1H OCEAN,Sonoma,7.34,1.08,35,635,815,85,150
244400,3.6667,38,1166,223,584,225,38.42,-122.86,19344.59907,638005.0932,816937.5199,147461.5992,81040.48065,<1H OCEAN,Sonoma,5.18,0.99,20,640,815,80,145
296800,4.511,22,2900,538,1445,515,38.4,-122.89,16050.56113,638101.3511,816969.4347,147205.3638,80357.27871,<1H OCEAN,Sonoma,5.63,1.04,15,640,815,80,145
345300,3.9766,14,4143,656,1569,629,38.44,-122.78,25541.23903,635051.9849,814098.8363,145403.4658,80097.04712,<1H OCEAN,Sonoma,6.59,1.04,25,635,815,80,145
199200,4.5152,14,4742,756,2149,732,38.46,-122.76,28347.88254,635585.1354,814674.6865,146361.4164,81522.64576,<1H OCEAN,Sonoma,6.48,1.03,30,635,815,80,145
213100,4.2061,14,4794,767,2252,768,38.46,-122.76,28347.88254,635585.1354,814674.6865,146361.4164,81522.64576,<1H OCEAN,Sonoma,6.24,1,30,635,815,80,145
304700,4.6792,23,1551,236,555,243,38.44,-122.82,23214.5099,637351.9734,816355.7758,147312.2388,81494.37377,<1H OCEAN,Sonoma,6.38,0.97,25,635,815,80,145
79500,1.6094,16,352,105,226,82,39.39,-120.91,157655.6646,639252.3114,814870.6397,243995.7243,223097.3999,INLAND,Nevada,4.29,1.28,160,640,815,225,245
69700,1.5085,17,2277,608,1607,562,39.13,-121.56,116457.3152,637416.2753,815569.6939,201650.0203,168794.1679,INLAND,Yuba,4.05,1.08,115,635,815,170,200
245000,4.65,43,2088,379,721,293,38.56,-122.59,46721.38273,634582.3554,813888.5941,149245.3543,88496.62973,<1H OCEAN,Napa,7.13,1.29,45,635,815,90,150
156500,3.7266,16,1834,391,994,390,38.47,-122.73,30986.08232,634720.542,813849.2994,145968.1833,81686.49628,<1H OCEAN,Sonoma,4.7,1,30,635,815,80,145
92900,3.3793,18,3212,542,1817,508,39.11,-121.64,114099.976,638819.505,817173.0536,198551.497,163764.0391,INLAND,Sutter,6.32,1.07,115,640,815,165,200
225000,1.3348,21,1299,338,1494,311,39.12,-121.6,115226.9061,638107.1079,816362.8556,200073.2298,166258.1369,INLAND,Sutter,4.18,1.09,115,640,815,165,200
178300,4.551,12,4174,670,1882,647,38.48,-122.74,31157.40067,636131.2584,815260.7753,147368.0998,83020.57476,<1H OCEAN,Sonoma,6.45,1.04,30,635,815,85,145
100000,3.3125,26,2668,510,1437,505,39.07,-121.7,108650.4594,637519.4547,816046.5506,193605.7732,157563.8296,INLAND,Sutter,5.28,1.01,110,640,815,160,195
164800,1.9932,29,1706,415,990,394,38.47,-122.72,31620.95717,634153.658,813291.6496,145528.8005,81410.90743,<1H OCEAN,Sonoma,4.33,1.05,30,635,815,80,145
85000,2.6341,15,1337,326,1172,306,39.37,-121.03,152054.2006,641258.6395,817383.2542,238413.3395,215251.3556,INLAND,Nevada,4.37,1.07,150,640,815,215,240
65000,2.3496,17,4251,899,3265,934,39.12,-121.54,115445.856,635613.7108,813738.8053,200810.8403,168598.6354,INLAND,Yuba,4.55,0.96,115,635,815,170,200
215900,3.8846,40,2406,423,1054,426,38.4,-122.82,19941.93853,634024.746,812977.9497,143637.6834,77478.74044,<1H OCEAN,Sonoma,5.65,0.99,20,635,815,75,145
97200,3.2465,5,2320,502,1245,489,39.11,-121.62,114094.3369,637975.3085,816288.1787,198753.5305,164504.5294,INLAND,Sutter,4.74,1.03,115,640,815,165,200
123800,4.2792,11,3519,577,1459,549,39.11,-121.62,114094.3369,637975.3085,816288.1787,198753.5305,164504.5294,INLAND,Sutter,6.41,1.05,115,640,815,165,200
99700,3.8534,21,2693,481,1337,435,39.09,-121.62,111870.4603,636035.2363,814378.5705,196546.2852,162503.311,INLAND,Sutter,6.19,1.11,110,635,815,165,195
161700,3.0714,16,1426,287,525,260,38.47,-122.74,30362.96321,635288.1826,814407.5675,146411.5047,81970.49395,<1H OCEAN,Sonoma,5.48,1.1,30,635,815,80,145
216900,4.4357,16,1688,292,793,280,38.39,-122.84,17914.36107,634357.8516,813273.8394,143734.0961,77276.84672,<1H OCEAN,Sonoma,6.03,1.04,20,635,815,75,145
183100,2.3942,32,2723,637,1549,556,38.58,-122.58,48870.74187,635761.3823,815084.4915,150921.6349,90563.82827,INLAND,Napa,4.9,1.15,50,635,815,90,150
128900,2.8102,17,3442,705,1693,619,39.31,-121.13,142958.6204,638686.0689,815295.3412,229422.0951,204886.2799,INLAND,Nevada,5.56,1.14,145,640,815,205,230
195800,3.5208,33,1239,262,539,246,38.59,-122.58,49610.92798,636626.3638,815954.7941,151940.2137,91664.27693,INLAND,Napa,5.04,1.07,50,635,815,90,150
72000,4.125,37,102,17,29,14,39.12,-121.52,115571.0265,634790.4254,812870.191,201086.4593,169407.426,INLAND,Yuba,7.29,1.21,115,635,815,170,200
267500,5.7664,16,2017,369,931,336,38.38,-122.89,14205.72676,636454.6014,815293.6793,145430.3424,78441.47824,<1H OCEAN,Sonoma,6,1.1,15,635,815,80,145
45500,1.3631,28,2130,484,1195,439,39.1,-121.56,113125.6618,634491.5829,812693.1556,198350.5329,165828.3612,INLAND,Sutter,4.85,1.1,115,635,815,165,200
364800,5.6445,8,3223,637,851,418,38.33,-123,4890.584846,638894.7959,817498.2561,147239.5942,79386.50895,NEAR OCEAN,Sonoma,7.71,1.52,5,640,815,80,145
59600,1.3375,18,4289,1021,2707,939,39.13,-121.54,116555.4758,636590.4367,814699.1829,201909.346,169584.0311,INLAND,Yuba,4.57,1.09,115,635,815,170,200
204600,4.125,19,2191,391,1065,404,38.41,-122.84,19536.18036,636014.6946,814957.5333,145547.5044,79252.60193,<1H OCEAN,Sonoma,5.42,0.97,20,635,815,80,145
62300,1.8413,28,1442,333,832,286,39.1,-121.57,113085.101,634908.0511,813131.2696,198224.3031,165431.6421,INLAND,Sutter,5.04,1.16,115,635,815,165,200
135400,2.0651,14,4042,1298,2323,1158,38.46,-122.73,30228.15512,633877.4613,812996.0534,145010.8179,80634.33608,<1H OCEAN,Sonoma,3.49,1.12,30,635,815,80,145
150000,1.722,14,2324,754,1026,677,38.46,-122.73,30228.15512,633877.4613,812996.0534,145010.8179,80634.33608,<1H OCEAN,Sonoma,3.43,1.11,30,635,815,80,145
237300,2.9625,29,2756,551,1381,531,38.42,-122.84,20389.71891,636844.4076,815800.3453,146458.4512,80245.34942,<1H OCEAN,Sonoma,5.19,1.04,20,635,815,80,145
183600,3.6292,8,5823,1104,2864,1041,38.45,-122.76,27562.00491,634745.3776,813824.0449,145415.3288,80483.83047,<1H OCEAN,Sonoma,5.59,1.06,30,635,815,80,145
194400,3.6696,15,3080,617,1446,599,38.4,-122.84,18709.80781,635185.8415,814115.364,144639.3683,78263.05998,<1H OCEAN,Sonoma,5.14,1.03,20,635,815,80,145
313000,6.6854,18,3364,501,1442,506,38.51,-122.69,36585.05406,635851.3415,815052.1171,148131.4593,84911.99793,<1H OCEAN,Sonoma,6.65,0.99,35,635,815,85,150
65900,2.5469,35,2787,587,1431,601,39.12,-121.62,115206.2754,638946.036,817243.5756,199857.2916,165507.2699,INLAND,Sutter,4.64,0.98,115,640,815,165,200
94200,4.2188,26,1405,204,627,215,39.12,-121.62,115206.2754,638946.036,817243.5756,199857.2916,165507.2699,INLAND,Sutter,6.53,0.95,115,640,815,165,200
170200,4.7283,11,2895,524,1633,534,38.44,-122.76,26799.22833,633906.455,812974.0307,144471.6035,79446.99496,<1H OCEAN,Sonoma,5.42,0.98,25,635,815,80,145
180000,3.8244,14,4376,797,1809,746,38.44,-122.76,26799.22833,633906.455,812974.0307,144471.6035,79446.99496,<1H OCEAN,Sonoma,5.87,1.07,25,635,815,80,145
93800,2.1667,36,1124,184,504,171,39.18,-121.43,123057.0359,637046.5791,814804.6971,209046.9084,178995.4122,INLAND,Yuba,6.57,1.08,125,635,815,180,210
178500,3.1217,37,2217,451,1019,428,38.4,-122.83,19316.00983,634604.9268,813546.3546,144136.7234,77866.96966,<1H OCEAN,Sonoma,5.18,1.05,20,635,815,80,145
48800,1.7167,24,1107,261,768,205,39.1,-121.59,113023.9852,635743.9232,814009.7687,197983.1646,164649.1566,INLAND,Sutter,5.4,1.27,115,635,815,165,200
197400,4.5417,4,6487,1112,2958,1131,38.48,-122.75,30562.73566,636698.8246,815819.0017,147812.3689,83309.16991,<1H OCEAN,Sonoma,5.74,0.98,30,635,815,85,150
96200,4.45,27,2098,372,1090,333,39.09,-121.66,111662.8843,637733.101,816155.9429,196152.911,161018.9393,INLAND,Sutter,6.3,1.12,110,640,815,160,195
248600,4.745,28,3580,611,1634,567,38.46,-122.81,25503.71099,638446.2348,817484.6787,148688.7181,83166.27648,<1H OCEAN,Sonoma,6.31,1.08,25,640,815,85,150
260300,2.462,19,1765,394,868,388,38.39,-122.83,18546.6667,633776.1001,812704.1652,143228.2048,76875.61987,<1H OCEAN,Sonoma,4.55,1.02,20,635,815,75,145
289100,6.0298,23,2296,356,902,334,38.48,-122.72,32384.38227,634998.3923,814146.1752,146491.2808,82468.19034,<1H OCEAN,Sonoma,6.87,1.07,30,635,815,80,145
61200,1.8355,26,2796,629,2017,632,39.12,-121.58,115273.7373,637272.0674,815485.1474,200304.1691,167023.7884,INLAND,Yuba,4.42,1,115,635,815,165,200
185700,3.7585,18,3753,752,1454,668,38.58,-122.59,48243.30684,636308.379,815626.14,151273.6109,90693.40519,<1H OCEAN,Napa,5.62,1.13,50,635,815,90,150
271400,4.5147,34,1138,205,541,180,38.39,-122.87,16152.0943,636107.4864,814986.4755,145273.0263,78526.77072,<1H OCEAN,Sonoma,6.32,1.14,15,635,815,80,145
55000,0.8928,52,662,160,520,149,39.14,-121.58,117496.3196,639220.4397,817401.7093,202506.9649,169014.9542,INLAND,Yuba,4.44,1.07,115,640,815,170,205
162500,3.3603,11,1265,224,573,205,39.27,-121.23,136284.7428,638309.1051,815327.2049,222751.3357,196449.5062,INLAND,Nevada,6.17,1.09,135,640,815,195,225
146900,2.6384,16,2653,606,1693,586,38.46,-122.75,28961.96356,635015.1579,814114.5261,145907.33,81218.19979,<1H OCEAN,Sonoma,4.53,1.03,30,635,815,80,145
142800,3.0147,13,4323,1020,2566,728,38.46,-122.75,28961.96356,635015.1579,814114.5261,145907.33,81218.19979,<1H OCEAN,Sonoma,5.94,1.4,30,635,815,80,145
96100,2.065,26,2286,444,498,216,39.52,-120.51,185059.2451,640544.2899,814030.5888,271132.5274,255982.015,INLAND,Plumas,10.58,2.06,185,640,815,255,270
91500,2.6607,9,2268,594,1311,585,38.46,-122.74,29588.98961,634445.9325,813554.9813,145457.1185,80922.06604,<1H OCEAN,Sonoma,3.88,1.02,30,635,815,80,145
169300,2.785,32,701,182,489,168,38.41,-122.82,20719.06766,634855.2705,813821.4469,144552.2498,78478.27977,<1H OCEAN,Sonoma,4.17,1.08,20,635,815,80,145
56600,2.08,30,2601,534,1702,506,39.12,-121.57,115306.9689,636856.0099,815047.4258,200425.248,167412.0951,INLAND,Yuba,5.14,1.06,115,635,815,165,200
225000,1.9925,18,2083,506,926,487,38.58,-122.57,49505.55235,635215.1753,814543.4815,150573.9404,90442.51376,INLAND,Napa,4.28,1.04,50,635,815,90,150
57500,2.3011,18,2171,480,1527,447,39.11,-121.56,114236.1858,635466.0318,813651.6141,199450.2277,166815.4106,INLAND,Yuba,4.86,1.07,115,635,815,165,200
185600,5.038,9,4967,885,2581,915,38.42,-122.79,23370.38064,633955.5485,812967.9938,144013.62,78393.28787,<1H OCEAN,Sonoma,5.43,0.97,25,635,815,80,145
57900,1.5694,30,442,103,413,88,39.13,-121.57,116417.9319,637830.6638,816006.0861,201525.9094,168404.6002,INLAND,Yuba,5.02,1.17,115,640,815,170,200
170900,3.9329,17,3064,588,1704,590,38.45,-122.74,28837.12764,633604.5115,812703.0186,144504.9849,79875.3561,<1H OCEAN,Sonoma,5.19,1,30,635,815,80,145
179200,4.0798,25,2696,496,1296,514,38.45,-122.74,28837.12764,633604.5115,812703.0186,144504.9849,79875.3561,<1H OCEAN,Sonoma,5.25,0.96,30,635,815,80,145
48100,1.3904,30,1270,365,840,324,40.44,-122.29,150040.0137,795239.4215,972915.6695,346911.2894,296699.242,INLAND,Shasta,3.92,1.13,150,795,975,295,345
68500,1.6579,32,1286,271,694,236,40.45,-122.3,149747.0076,796618.5684,974300.6281,348103.9857,297776.1684,INLAND,Shasta,5.45,1.15,150,795,975,300,350
66000,2.3594,26,2723,551,1326,547,40.47,-122.31,149956.8913,798979.225,976651.9116,350404.0193,299967.094,INLAND,Shasta,4.98,1.01,150,800,975,300,350
63000,1.9657,20,2858,612,1422,589,40.47,-122.29,151474.9419,798186.1149,975816.5812,350230.1677,300032.1967,INLAND,Shasta,4.85,1.04,150,800,975,300,350
90300,2.3393,16,2668,516,915,362,40.82,-121.41,229482.1546,802629.746,977063.6609,389695.8324,349910.8002,INLAND,Lassen,7.37,1.43,230,805,975,350,390
85400,3.3315,18,1748,337,921,327,40.45,-122.37,144421.3108,799421.1632,977246.3986,348768.5565,297607.705,INLAND,Shasta,5.35,1.03,145,800,975,300,350
101000,3.5189,17,3057,577,1497,556,40.55,-122.06,172851.9964,797262.8374,974228.9351,357729.6684,310334.7337,INLAND,Shasta,5.5,1.04,175,795,975,310,360
66800,2.0469,10,1187,236,728,248,40.45,-122.31,148983.3084,797016.6048,974719.5572,348192.5535,297744.612,INLAND,Shasta,4.79,0.95,150,795,975,300,350
60400,2.0221,25,2596,557,1536,549,40.45,-122.31,148983.3084,797016.6048,974719.5572,348192.5535,297744.612,INLAND,Shasta,4.73,1.01,150,795,975,300,350
78600,2.2768,14,2633,530,1324,513,40.46,-122.27,152516.8873,796412.4724,974015.5651,348957.9024,298996.4964,INLAND,Shasta,5.13,1.03,155,795,975,300,350
66100,2.125,30,2502,523,1296,481,40.47,-122.33,148442.7694,799775.4508,977489.7718,350586.3218,299911.8971,INLAND,Shasta,5.2,1.09,150,800,975,300,350
71300,2.6094,34,1006,213,443,158,40.45,-124.03,29006.01067,876102.608,1055510.091,392574.9494,327958.7737,<1H OCEAN,Humboldt,6.37,1.35,30,875,1055,330,395
47500,2.0227,20,1367,284,429,181,41.82,-120.48,301146.0143,885627.3747,1053848.672,513128.154,479751.9211,INLAND,Modoc,7.55,1.57,300,885,1055,480,515
314900,6.6012,6,9518,1418,4413,1275,32.99,-117.04,21566.101,162483.7469,32526.72702,654086.2502,722120.8351,<1H OCEAN,San Diego,7.47,1.11,20,160,35,720,655
121100,1.9176,24,830,190,279,196,33.02,-117.06,20973.48491,158775.4828,35125.18645,650345.9279,718380.7767,<1H OCEAN,San Diego,4.23,0.97,20,160,35,720,650
